,순번,사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
5243,76410,202509,8호선,산성,18,0,5424,1205,12256,3247,32233,4018,32686,9336,16317,4908,10791,4928,8694,4387,8914,5466,8005,6161,6992,7002,7800,10375,9392,12387,8962,17876,6770,29193,3392,23245,2768,14243,1994,13041,1433,10711,641,6581,160,2495,0,0,0,0,0,0,20251003
5244,76411,202509,8호선,남한산성입구(성남법원.검찰청),103,7,11721,1565,22626,4560,55395,11309,64814,29246,33109,28835,21547,14789,19246,10760,21802,13901,17872,15400,17729,13421,20642,19335,24712,22952,26158,30000,22427,44331,10127,33860,7310,22585,5917,21846,3672,18642,1568,10928,283,3667,0,0,0,0,0,0,20251003
5245,76412,202509,8호선,단대오거리,72,0,11405,1606,21364,5842,51895,12277,58671,20818,29144,13350,18133,9250,16358,9895,18285,11996,16124,12575,14210,14007,15464,18989,19675,24417,21743,31443,22286,49681,10696,36443,7834,23373,5713,20182,3994,17403,1646,10566,441,3335,0,0,0,0,0,0,20251003
5246,76413,202509,8호선,신흥,1,0,4206,592,8343,2587,19694,3464,23853,7270,12711,4769,8482,5470,7304,5933,7664,7417,7096,8245,7470,8667,8651,9635,9902,12767,9657,14448,8763,20730,4986,15591,4123,10034,2791,8618,1865,7788,948,4393,210,1367,0,2,0,0,0,0,20251003
5247,76414,202509,8호선,수진,6,0,4018,534,7468,2419,18001,5370,23004,14140,12982,7745,8962,6650,8896,6207,10426,6834,9361,8070,8087,8045,9749,8801,13251,10731,10214,11293,8317,16507,4921,13850,4097,8969,3557,7911,2455,6899,835,4490,239,1444,0,25,0,0,0,0,20251003
5248,76415,202509,8호선,남위례,7,0,2108,1567,8017,5520,24556,10120,28223,26034,15876,12340,10189,7680,9079,6487,9972,7501,10221,9178,9560,8719,13110,9936,15230,13274,17817,17899,19246,27306,9136,19596,7141,12749,6957,9906,5143,9762,2305,5477,639,1285,0,0,0,0,0,0,20251003
5249,76416,202509,9호선,개화,13,3,2714,386,7768,2598,13940,3484,10925,4958,4217,2754,3185,1936,2580,2187,2492,2063,2493,2212,2674,2477,3068,2858,4398,2747,5923,3827,5983,6094,2645,5104,1677,2700,1453,2030,686,2322,312,1466,91,421,6,46,14,14,0,0,20251003
5250,76417,202509,9호선,김포공항,8,3,596,2969,2584,14704,9633,19783,10983,23366,7162,20800,7417,20904,8002,22475,8706,25562,10221,25748,11758,25823,14894,22884,14155,24974,16015,28688,18840,28410,13100,16440,11158,7655,9248,4411,9450,3325,3290,1990,126,1478,1,151,0,0,0,0,20251003
5251,76418,202509,9호선,공항시장,7,0,3173,282,4611,1332,9766,2474,12119,5477,6477,3590,5042,3140,4455,3283,4905,4098,4345,3747,4084,3890,4202,5218,4885,6246,5290,7323,4378,11664,2521,8929,2268,6128,1865,5795,1179,5394,681,3390,147,1316,0,88,0,0,0,0,20251003
5252,76419,202509,9호선,신방화,4,1,5455,696,12896,3020,31218,6839,29083,14696,15446,7836,11291,6344,10308,6910,10764,8323,10151,8819,9058,9930,11172,11266,11675,13986,10473,18519,11573,25651,6772,21888,5181,12505,3790,10999,2604,11358,1176,6071,194,2312,0,0,0,0,0,0,20251003
5253,76420,202509,9호선,마곡나루(서울식물원),6,0,5246,1659,12308,13151,34238,30499,34992,71676,18019,33673,14169,20133,14886,17824,18576,18287,19495,18928,20906,17850,24387,18150,32547,21358,54716,28541,61758,42535,28668,31612,23072,18843,21262,18682,17280,16444,7450,10659,1058,3815,1,456,0,0,0,0,20251003
5254,76421,202509,9호선,양천향교,4,0,5215,1181,12527,11240,34432,29953,34151,52966,16777,21531,12587,11689,13309,9296,15176,10616,14317,12365,13702,10820,15859,12463,21080,15275,36038,20392,41805,31310,15786,27179,9606,16180,8010,16498,5070,13762,2212,9900,477,2546,1,249,0,0,0,0,20251003
5255,76422,202509,9호선,가양,97,0,17511,1710,32017,10759,85768,32074,85380,62149,46190,34461,34956,21263,33112,21637,35399,23407,31672,24950,28387,27986,31956,34357,36784,39270,46853,49370,57467,79263,24630,64729,18536,40300,15467,35868,9753,32071,4189,18968,677,5992,1,251,0,0,0,0,20251003
5256,76423,202509,9호선,증미,1,0,2930,547,9256,3170,25813,12154,27681,53842,13709,20570,9858,6959,9656,6340,9484,6690,9549,7233,8336,8253,9025,8640,10535,10323,23502,14440,42339,22077,12083,16422,6515,10059,4797,8728,2616,8510,1109,4597,217,1501,1,0,0,0,0,0,20251003
5257,76424,202509,9호선,등촌,18,3,6775,1350,17834,5869,55043,9574,66980,22456,29085,13626,20404,12576,20358,12840,19403,15090,18114,15592,16715,16835,18281,20542,20221,23291,19794,34849,22066,52336,10814,40876,8307,22800,6601,19893,4849,17370,2263,9847,418,3289,0,0,0,0,0,0,20251003
5258,76425,202509,9호선,염창,31,1,14427,958,31230,5622,87779,9241,92916,21165,49152,12789,30813,11348,26236,12584,26610,14950,23545,17349,19975,19222,19936,25128,22640,31169,24524,50661,25753,78433,14051,64684,10580,41771,9162,35213,6942,34744,2718,19446,496,6741,2,349,0,0,0,0,20251003
5259,76426,202509,9호선,신목동,3,0,2569,410,7548,3012,24407,4428,23776,7733,10959,5196,7632,3316,6613,3480,6712,4758,5875,5364,5053,4887,5847,6270,6824,8370,8484,10397,7840,17806,3768,12958,2630,7934,2307,7827,2017,5896,662,3933,149,1146,0,119,0,0,0,0,20251003
5260,76427,202509,9호선,선유도,6,0,2437,1717,7354,4206,27305,16307,31705,45957,13977,22314,10017,9414,9781,8390,10547,8414,10555,8920,10535,8711,12115,10381,15038,11226,29867,15623,41363,26559,15265,18036,8860,10705,7428,9038,5260,8501,1910,4723,377,1598,0,13,0,0,0,0,20251003
5261,76428,202509,9호선,당산,83,0,9277,1546,18678,8362,58584,18849,68698,49952,37892,27434,27366,17572,26483,19782,29040,21144,27624,24120,25613,22807,27492,26978,31028,33503,42270,48264,52787,70844,28391,52261,23175,35091,21939,34316,17894,30631,8018,18494,1647,5675,2,259,0,0,0,0,20251003
5262,76429,202509,9호선,국회의사당,3,0,772,1826,2623,12583,5856,56380,8998,179956,8481,69723,11648,29871,15499,23267,19417,22848,23762,27232,28128,20049,32093,14098,44507,13061,88217,16615,117627,17761,42854,10226,30735,5578,30115,4950,16513,4099,5354,2413,821,936,0,0,0,0,0,0,20251003
5263,76430,202509,9호선,여의도,14,0,3965,3066,4767,33410,10866,175930,13388,191857,14667,90635,20626,40030,28156,37717,29065,37766,35098,37846,38380,33402,48969,31610,67925,32370,177750,36514,176392,41467,82472,23223,72050,12257,58276,9721,32594,8442,9859,4440,1533,1917,0,284,0,0,0,0,20251003
5264,76431,202509,9호선,샛강,15,0,1696,1224,2840,5327,6166,19564,7297,42083,5877,16385,6038,9403,7078,8962,7773,7649,8672,8664,9597,7878,10826,8376,12968,9890,26220,12958,34407,16961,13974,9683,15825,4891,17991,4166,11392,3737,4150,2060,774,800,0,28,1,0,0,0,20251003
5265,76432,202509,9호선,노량진,543,10,19480,2200,28315,14769,76241,39435,102004,65959,55427,38686,35887,26934,33778,30001,38188,34056,41833,39063,36310,35506,37014,38512,44457,48271,56779,72940,56101,105917,33948,67205,36716,46731,42022,44257,40376,43643,12606,24068,1634,7568,0,2,0,0,0,0,20251003
5266,76433,202509,9호선,노들,6,0,4229,367,7343,1583,20433,2880,24657,4682,13236,4106,9128,3978,7540,4466,8046,5665,8022,6399,6777,8061,6798,10179,7569,13374,8386,18355,8835,24460,7803,15758,10842,9696,11605,7991,5002,7552,1786,3778,302,1314,1,3,0,0,0,0,20251003
5267,76434,202509,9호선,흑석(중앙대입구),7,1,4087,993,7194,6563,20987,14917,24765,32493,16398,20213,13418,19205,14270,15182,16052,16690,16667,15632,17598,15841,21383,15002,24980,16249,31580,24881,24139,32256,13500,21447,12339,14559,13322,12241,9746,11117,4882,5834,1164,2388,0,21,0,0,0,0,20251003
5268,76435,202509,9호선,동작(현충원),37,3,1068,282,1716,2400,5512,2371,5937,4346,3706,2867,2934,3139,3941,2368,3759,2272,3631,2616,3327,2315,3465,2729,4577,2839,4403,3536,4352,5364,2310,3541,1990,2466,1768,2094,1425,2076,634,1227,94,1068,2,193,0,0,0,0,20251003
5269,76436,202509,9호선,구반포,6,0,339,3226,887,20484,1663,3546,2219,4539,1768,2652,1382,1637,1894,1434,1996,1576,1866,1749,2411,1680,3648,1545,17853,1716,11024,1834,5739,2322,2739,1391,1322,893,1298,855,818,791,305,417,67,183,0,1,0,0,0,0,20251003
5270,76437,202509,9호선,신반포,1,1,905,1172,3479,9090,11235,11805,13767,12125,8831,8254,6771,6481,6031,5284,7142,5771,7405,6838,7142,7266,10084,7431,14894,8208,14378,11309,12785,14660,7570,11737,6553,6462,7267,4963,4587,5335,1186,2354,228,840,0,1,0,0,0,0,20251003
5271,76438,202509,9호선,고속터미널,36,1,2547,1752,7126,15568,21403,20580,28567,32424,23430,33973,20345,39346,21777,39810,25050,40682,26963,40177,30645,42979,35061,45158,38794,48838,40551,55709,40360,63049,34383,40927,33569,29504,26823,23423,21512,21458,8495,9162,1164,2305,1,0,0,0,0,0,20251003
5272,76439,202509,9호선,사평,0,0,1387,297,3768,2439,13554,6707,15610,8683,9834,4604,7156,4283,6212,4153,6489,5404,6604,7107,6179,6241,7565,7906,9757,8388,9530,10983,9609,13666,5743,10195,3783,7135,2630,6396,2146,6248,682,2949,188,870,0,0,0,0,0,0,20251003
5273,76440,202509,9호선,신논현,39,3,4046,1600,13766,17329,32822,43991,44210,93553,33413,110181,28770,61493,33055,44635,39541,44863,42797,47918,46592,46646,52722,47064,66321,54385,90082,74850,113309,98865,84666,58456,62471,34553,65124,28796,56319,23521,26464,13809,4877,3581,2,671,0,0,0,0,20251003
5274,76441,202509,9호선2~3단계,언주,0,0,1435,1214,3452,8388,8321,26818,11268,78132,10771,58195,10789,23734,11999,14795,14140,12619,14880,16073,17315,14236,20089,12392,26067,13066,50228,15033,67436,16624,32098,10883,17868,7281,12893,7623,9874,5284,3335,3484,727,1303,0,75,0,0,0,0,20251003
5275,76442,202509,9호선2~3단계,선정릉,13,0,1025,1179,4920,7033,10021,23307,11593,67289,9920,52293,7672,22953,8781,14751,11641,13511,12443,14679,13959,12725,15263,11938,20210,11899,37843,14860,59193,16459,31274,11353,16900,8229,13966,7917,10500,6884,3909,4298,798,1297,0,20,0,0,0,0,20251003
5276,76443,202509,9호선2~3단계,삼성중앙,2,0,1179,597,3372,5459,7049,21602,9227,55190,7481,39601,6566,13853,7748,9024,9069,9345,9641,9538,10214,8915,12906,8272,17770,9154,31801,13358,51539,14479,20894,10022,12845,6213,10991,4873,7541,4681,2823,2619,654,1119,0,1,0,0,0,0,20251003
5277,76444,202509,9호선2~3단계,봉은사,3,0,2434,3697,6276,21561,10430,51620,11490,135704,10550,95886,11564,52722,18304,43692,25078,40930,29351,43378,35949,35472,44818,32573,61799,31452,98335,31299,125406,30220,61863,19066,42810,10882,39489,9225,25187,5772,6749,3549,1020,853,0,0,0,0,0,0,20251003
5278,76445,202509,9호선2~3단계,종합운동장,2,0,1554,232,4725,2352,11394,6814,14538,13691,9511,11065,6669,6266,6847,5897,7744,6803,7725,7820,7642,7905,8344,8582,10406,10134,14755,14458,14029,20443,8839,12992,8228,7648,9231,7624,8317,6575,3744,3497,566,993,0,16,0,0,0,0,20251003
5279,76446,202509,9호선2~3단계,삼전,21,1,5907,732,8753,3130,26334,6823,40571,21120,25699,10314,14350,6810,11941,7446,11522,8363,11507,9761,10336,9888,11068,11567,11894,14936,15075,19157,19727,31907,9373,25269,7191,15573,5958,15185,4722,11721,1896,7942,433,2305,2,474,0,0,0,0,20251003
5280,76447,202509,9호선2~3단계,석촌고분,10,0,3338,590,8436,2614,21698,6556,36269,17577,21402,11222,12284,6733,10714,6994,11041,8533,10751,8113,9606,8726,9892,10133,10935,12923,13408,17369,17343,28700,7991,22071,5940,13705,5366,12533,4089,11656,1514,6318,296,2570,0,4,0,0,0,0,20251003
5281,76448,202509,9호선2~3단계,석촌,16,0,3935,534,11358,3203,27897,6355,38477,13911,24894,12725,15133,9724,13646,9927,14846,10781,14739,11757,13564,11476,14217,13678,15993,15215,18516,23483,19651,34746,11991,27776,10188,17722,10733,14905,8539,15434,4137,7902,623,2299,1,1,0,0,0,0,20251003
5282,76449,202509,9호선2~3단계,송파나루,0,0,2392,284,5256,1684,15332,5529,24106,15432,14586,10250,8058,6847,6927,7865,8082,8852,8582,8578,8155,8509,8401,10276,9048,11684,11257,18063,15572,27217,8680,20847,7553,10757,7832,8205,6421,7332,2531,4079,537,1466,0,0,0,0,0,0,20251003
5283,76450,202509,9호선2~3단계,한성백제,0,0,1383,465,4285,1055,9485,2726,13332,9415,7433,5334,4348,3558,4397,3491,4598,3603,4837,4267,4822,3805,5065,4365,5809,5585,7222,6937,10281,10592,4478,8687,3368,4767,3336,4515,2186,3657,745,2421,195,803,0,1,0,0,0,0,20251003
5284,76451,202509,9호선2~3단계,올림픽공원(한국체대),1,0,2406,678,8669,4939,19291,7319,21736,19816,13986,12583,10064,12442,9792,13738,13163,14350,11934,18994,11015,17432,13396,18781,16841,20676,19090,21126,21151,28268,17532,19698,25447,12712,22074,12043,7816,10840,2195,6693,262,1791,0,85,0,0,0,0,20251003
5285,76452,202509,9호선2~3단계,둔촌오륜,0,0,2622,271,9647,1935,26113,4031,23848,4668,13318,2617,8779,2431,6327,2881,6280,3963,5767,4420,4817,5186,5760,7197,7539,8335,5872,12728,4629,21606,2880,17646,2113,11124,1557,8739,1114,9883,545,4481,92,1716,0,119,0,0,0,0,20251003
5286,76453,202509,9호선2~3단계,중앙보훈병원,19,0,5385,668,26223,6382,57446,14378,59143,25411,35387,16446,23522,16265,21644,10410,20193,13704,15923,15114,18874,15088,21250,14721,21643,15864,23454,26799,18302,44491,8399,34257,5765,20900,4792,18221,3264,19504,1117,8591,206,2853,0,198,0,0,0,0,20251003
5287,76454,202509,경강선,판교,4,0,737,40,2876,8833,6747,20383,4103,42244,2534,20747,2837,12906,5243,9650,5325,7181,5390,5425,6889,5742,9959,5269,15514,7017,22706,7373,27151,7089,20073,4053,18863,2874,11370,1987,7395,1139,2017,783,1,226,0,0,0,0,0,0,20251003
5288,76455,202509,경강선,이매,6,2,674,30,2113,1274,4240,2454,3150,3123,1655,1513,1478,1188,1318,968,1492,1181,1304,1387,1224,1206,1633,1638,1885,1862,2101,2682,2195,3368,1290,1704,1316,1150,1254,910,1133,724,360,395,16,71,0,0,0,0,0,0,20251003
5289,76456,202509,경강선,삼동,1,0,1843,57,6167,1183,13172,2133,12748,2268,7179,1173,4190,1331,3494,1225,3009,1907,2695,1921,2169,2526,2242,3701,2537,4823,3487,8477,2682,9325,1304,8762,873,5277,702,4345,380,3383,126,1700,8,42,0,0,0,0,0,0,20251003
5290,76457,202509,경강선,경기광주,0,0,3630,317,19178,3089,47603,6583,46982,9985,20967,5844,14390,4794,11412,5199,10675,6435,9343,7132,8402,8925,8731,10539,11230,15681,11393,22230,8979,38003,4500,33794,3432,19921,2295,14526,1580,11915,614,5677,69,97,0,0,0,0,0,0,20251003
5291,76458,202509,경강선,초월,0,0,2190,136,8893,1896,20267,4735,21161,5192,8567,2067,6191,2016,5257,2093,4749,2837,4277,3166,3942,3973,3670,4787,5027,6851,6036,9092,5018,15769,2637,12296,1783,8516,1251,7284,637,6724,273,4405,39,51,0,0,0,0,0,0,20251003
5292,76459,202509,경강선,곤지암,1,0,1275,447,3381,2687,8046,5590,6936,7059,4536,2872,3551,2342,3597,2653,3425,2241,3634,3215,3158,3049,4361,3399,5012,4200,7201,5282,6057,6681,2294,5237,1598,3966,1153,3332,454,2834,158,1597,13,517,0,0,0,0,0,0,20251003
5293,76460,202509,경강선,신둔도예촌,0,0,1030,45,3112,631,6894,2781,4919,3765,3575,1670,2721,1290,2198,1519,2390,1455,2334,1351,2029,1632,2704,1928,3358,2626,4003,4311,3492,4314,1206,5033,985,3274,712,2530,260,2370,97,1244,7,392,0,0,0,0,0,0,20251003
5294,76461,202509,경강선,이천,2,0,1137,50,4398,2084,9546,6945,7470,8778,6282,4983,5454,3693,5041,3820,4853,4608,4914,4089,4968,4773,5111,4851,7054,6385,7599,7200,7473,9689,3748,7898,2879,6529,2547,4498,1110,3747,596,2483,24,1092,0,0,0,0,0,0,20251003
5295,76462,202509,경강선,부발,6,0,1497,67,4188,2209,8449,7884,6455,6256,5504,2801,3939,2224,4362,2280,3765,2685,3634,2861,3316,2773,4480,3130,4963,4453,8279,5990,5484,6997,3478,4980,2084,4753,1301,4607,597,3605,401,3498,24,1312,0,0,0,0,0,0,20251003
5296,76463,202509,경강선,세종대왕릉,3,1,314,1,691,221,932,656,1019,726,738,578,875,427,678,636,645,577,663,350,658,710,619,672,760,856,852,694,647,957,295,780,176,579,123,443,43,502,24,254,1,79,0,0,0,0,0,0,20251003
5297,76464,202509,경강선,여주,19,0,2564,8,5724,902,10358,4023,8539,5526,6921,8310,6108,3473,5418,5162,5577,4756,6341,3471,6802,5440,6810,5255,7996,6025,7182,7857,6394,9459,3123,8184,2249,7319,1461,3600,704,6158,235,3341,6,1367,0,0,0,0,0,0,20251003
5298,76465,202509,경강선,성남,1,0,288,14,1876,863,6110,1830,5888,2167,2972,1000,2076,896,1737,1181,1793,1229,1436,1356,1382,1489,1750,2000,2174,2311,2758,3670,1943,4956,1401,2916,1135,2092,947,1678,787,1217,290,534,33,126,0,1,0,0,0,0,20251003
5299,76466,202509,경부선,서울역,10,2,43,804,155,5591,12587,8934,26254,10160,19333,7772,16353,6858,19934,4359,20673,6022,17658,5435,8774,5602,16427,6822,18794,7421,27029,10677,26517,11025,28122,7817,16404,5325,22417,4947,15353,4024,9444,739,1538,96,2,2,0,0,0,0,20251003
5300,76467,202509,경부선,남영,219,1,2769,1555,5391,7876,14669,21477,21370,49209,12538,29157,9532,16323,10293,14467,12056,12527,13112,14253,12920,13038,16938,13319,23166,15342,30475,20312,38070,26984,17740,16928,15658,11368,15848,10254,12778,9316,5343,5053,312,1208,0,0,0,0,0,0,20251003
5301,76468,202509,경부선,용산,506,17,4626,6187,6754,38587,24997,90464,35553,153549,47803,118676,32920,91734,55287,81513,55752,89006,70170,90498,58717,85616,101764,88619,118829,95489,139310,106041,169342,106234,118499,68311,114691,43171,122740,29997,83733,17171,31276,7264,1142,2181,0,0,0,0,0,0,20251003
5302,76469,202509,경부선,노량진,515,20,5052,2260,7598,7098,19932,8993,26262,16015,14037,11297,10982,10098,12199,12684,13279,13567,15259,14253,15064,14027,15535,16968,18051,23767,19963,34074,20259,48213,17041,27863,23093,14695,24172,12437,16872,11173,6302,6853,370,1471,0,0,0,0,0,0,20251003
5303,76470,202509,경부선,대방,666,4,4781,2574,10422,11416,26953,35688,32439,46248,19285,22986,14118,12235,13340,12064,14979,13042,14516,14939,14324,13261,15486,14274,17720,18770,32483,26704,37308,36229,14468,21810,11567,15220,16607,14441,8006,12947,2137,7637,146,1984,0,0,0,0,0,0,20251003
5304,76471,202509,경부선,영등포,4594,77,14916,7803,17443,25635,43409,66194,63599,137407,40277,94064,41096,72826,48589,83088,55669,87336,59530,88420,63641,77187,88818,77020,102358,80061,125226,91715,164743,109361,96030,68028,93584,40946,71449,33476,54610,27336,23170,15334,857,4107,0,0,0,0,0,0,20251003
5305,76472,202509,경부선,신도림,586,5,2147,951,3972,3436,9287,8214,11499,15154,6728,8166,4695,5072,4653,4562,4912,5288,4773,5638,4701,5285,5463,6610,6351,7553,10719,10251,13741,13985,6256,8259,4761,5282,4026,4984,3469,4142,1474,2529,60,1355,0,0,0,0,0,0,20251003
5306,76473,202509,경부선,신길,1188,6,8548,1588,11437,6218,25406,20968,33095,30455,18326,12667,11850,7227,10039,6724,12368,7730,11159,9276,9781,8806,10983,10577,13599,12531,20765,16898,29097,23011,10837,16175,8242,11969,9997,12125,6057,10087,1848,6040,109,1682,0,1,0,1,0,0,20251003
5307,76474,202509,경부선,구로,12779,97,19706,4313,18392,14907,38928,33776,37057,70377,25532,38149,20398,28154,21338,25309,23252,24231,24085,24424,24865,23462,29509,25644,36833,30035,54294,39480,55853,42072,24800,28828,20019,19445,16804,18695,11283,15495,3918,11862,34,10770,1,39,0,0,0,0,20251003
5308,76475,202509,경부선,가산디지털단지,1422,14,7069,2198,8131,12915,18480,65371,18766,168654,11911,76216,10856,24807,12268,16015,14106,16543,15136,15923,15506,16128,19250,16123,29672,19790,84604,25813,115161,31441,44258,22443,27375,14920,21355,13496,13007,13082,5532,7326,209,1236,0,9,0,0,0,0,20251003
5309,76476,202509,경부선,금천구청,643,1,11631,1306,19309,6442,45744,16410,41322,29818,23744,12195,17042,9555,15266,9928,15084,11447,13931,12792,12996,13111,13399,17190,15696,22367,16963,31118,26633,43987,10729,30909,7740,17533,6396,16494,3950,13758,1287,8133,52,791,0,0,0,0,0,0,20251003
5310,76477,202509,경부선,석수,476,2,8277,2614,16757,5964,36737,11821,34902,13611,19302,9314,13674,6952,12086,5865,11745,6796,10699,7820,9794,9136,11405,11263,12892,14463,16241,21742,14173,30955,8456,23463,5646,14659,4457,14045,3204,12161,1347,6917,74,701,0,0,0,0,0,0,20251003
5311,76478,202509,경부선,관악,231,0,8467,1566,14317,3993,34694,7485,29514,11828,16022,9759,11252,9047,9858,7253,11272,7264,11092,7587,9427,8135,9251,9575,10527,12984,11439,18904,10593,29505,6136,21592,5015,13138,3974,12257,2342,10543,1040,6779,71,895,0,0,0,0,0,0,20251003
5312,76479,202509,경부선,안양,430,1,16646,2991,40708,11769,98464,20722,83412,56210,45544,55345,33502,34233,33240,33825,39973,31630,38004,37609,35690,31038,44228,38202,56809,44263,55341,64059,41799,95058,25519,66688,22382,38754,20162,33527,17288,26298,7676,18321,411,3161,0,0,0,0,0,0,20251003
5313,76480,202509,경부선,명학,190,2,6666,1906,11171,8187,27955,27813,23630,54133,12167,16003,8673,9808,9357,12863,10311,7504,10101,9067,12541,8687,11763,7531,16132,9705,32089,13675,36252,21190,11890,17996,9913,9728,6546,8346,4153,8139,1623,5982,156,1309,0,0,0,0,0,0,20251003
5314,76481,202509,경부선,금정,981,21,25716,5896,42464,21782,101153,51581,96300,100232,57659,37175,39733,23613,35196,25490,36993,26284,34466,29668,31191,30720,34003,39897,42116,48663,71991,69749,78850,98317,36441,79683,27681,48589,22025,46221,16324,37681,7374,24094,643,10117,0,17,0,0,0,0,20251003
